Time (ms),Intensity
49099,176799640
49166,1892208594
49232,51626820
49298,23114109
49364,802577362
49431,895059292
49497,307830101
49563,1012950368
49630,2084321344
49696,1225554090
49762,857520995
49828,236770430
49895,1014642655
49961,608354118
50027,801898342
50093,494826981
50160,2115978560
50226,1800901086
50292,1338865891
50358,799398644
50425,736535794
50491,532203676
50557,1280934587
50623,572799632
50690,1958387064
50756,1342133948
50822,831985133
50889,1044934213
50955,875860332
51021,967440150
51087,710667842
51154,1080833266
51220,481403435
51286,952812222
51352,28242623
51419,2074008748
51485,1978750447
51551,2068165294
51617,300384855
51684,424240115
51750,1448468238
51816,497088521
51882,718951221
51949,7859218
52015,266973584
52081,1460769446
52147,537460530
52214,409791442
52280,1924637357
52346,1526350204
52413,696873048
52479,456679511
52545,1830454182
52611,1164157426
52678,156975889
52744,719691179
52810,1629480786
52876,1100027351
52943,1842771667
53009,292324786
53075,1378953717
53141,140418715
53208,576504004
53274,2112703340
53340,92758849
53406,1144091807
53473,1466352375
53539,197842591
53605,1763348627
53672,872810408
53738,1074552174
53804,1048526080
53870,993076458
53937,315223668
54003,1631599591
54069,1128376226
54135,1845314839
54202,464605464
54268,1958721973
54334,1692542174
54400,1823930439
54467,1950158884
54533,1574806655
54599,1790401764
54665,163049680
54732,479526970
54798,1500842838
54864,691805998
54930,827509944
54997,815964613
55063,739727425
55129,1857993780
55196,837835447
55262,1543783927
55328,450300421
55394,1260075662
55461,621492355
55527,1002407544
55593,1418188272
55659,662535477
55726,331733494
55792,41458931
55858,1788369841
55924,1134788160
55991,310546552
56057,204004965
56123,296151686
56189,1664544365
56256,1401951889
56322,981005754
56388,1429382326
56454,1673444626
56521,864147363
56587,443526178
56653,1834682245
56720,1142980671
56786,259775279
56852,882195689
56918,684131775
56985,272991296
57051,188612979
57117,2082098705
57183,436787947
57250,1302836302
57316,904072353
57382,2133971641
57448,1988201570
57515,1787671784
57581,651218648
57647,1133464255
57713,1597980544
57780,772244227
57846,1714723131
57912,763554141
57979,1214275548
58045,1862879349
58111,1032530777
58177,397247814
58244,1525940480
58310,1506655733
58376,2002672788
58442,2017251731
58509,995221035
58575,920299830
58641,46706405
58707,657744830
58774,898425782
58840,1111396086
58906,1029500037
58972,78585685
59039,992683483
59105,1399677925
59171,1124119250
59237,124285364
59304,785391889
59370,1229317762
59436,180587510
59503,1044188332
59569,2051333912
59635,560273403
59701,2051161244
59768,1065672545
59834,2107895874
59900,620493564
59966,377625313
60033,1921070964
60099,216065607
60165,1934438308
60231,1435075189
60298,2083992719
60364,281818407
60430,1722682558
60496,758435595
60563,557517628
60629,1877880774
60695,16262815
60762,501971471
60828,1851777836
60894,2002821087
60960,1416382813
61027,362886020
61093,656218912
61159,1387158286
61225,979616978
61292,412867753
61358,735778544
61424,1172182350
61490,692359824
61557,533274419
61623,828903483
61689,1437764007
61755,227777959
61822,445820215
61888,68857722
61954,1143646584
62020,45018498
62087,1022253409
62153,344941581
62219,1077418416
62286,1244294023
62352,1145612447
62418,1247552481
62484,997095616
62551,218571152
62617,1846429279
62683,1231239387
62749,1806938199
62816,1535884828
62882,71314841
62948,1382752585
63014,827972484
63081,724284358
63147,179520803
63213,1073409870
63279,1680723455
63346,1651641710
63412,1541253078
63478,300850029
63545,1901032601
63611,1344043964
63677,691173789
63743,1823455005
63810,1937712979
63876,289686565
63942,2030520842
64008,845404222
64075,453978439
64141,2001348486
64207,1967366197
64273,492398152
64340,1924376413
64406,20946660
64472,1217357553
64538,821525175
64605,1007673751
64671,733254638
64737,156729467
64803,76385665
64870,982108478
64936,547266355
65002,341306154
65069,797752035
65135,2047464028
65201,1795492391
65267,583950932
65334,1458171576
65400,1552162620
65466,244883881
65532,1706917243
65599,1636016410
65665,2113763512
65731,1595384526
65797,1514074409
65864,1637929966
65930,2123403070
65996,986078764
66062,724092794
66129,1189500257
66195,1621916099
66261,483553885
66327,954017693
66394,2080984668
66460,83205657
66526,1123756809
66593,1272329775
66659,94151720
66725,1940397721
66791,2023569355
66858,172067760
66924,1317983491
66990,968228769
67056,850478324
67123,1918642952
67189,945297476
67255,1174995004
67321,1654205158
67388,1602112027
67454,1575989479
67520,484932393
67586,2103658509
67653,61941544
67719,1241569367
67785,1260011409
67852,777882488
67918,1690662082
67984,644566858
68050,561772878
68117,79015153
68183,547193385
68249,377012614
68315,1747208729
68382,1027203833
68448,1365565074
68514,313385889
68580,848759143
68647,579182705
68713,1930911498
68779,76535117
68845,1138785119
68912,898477318
68978,123429613
69044,151097482
69110,1637806301
69177,870297385
69243,82207640
69309,320903915
69376,1997608400
69442,1981123047
69508,85065816
69574,803952638
69641,606894563
69707,1392904798
69773,478692391
69839,1862424669
69906,2053247786
69972,1593386610
70038,1491951944
70104,1424033020
70171,717372749
70237,2105274106
70303,368941046
70369,895614995
70436,1666986070
70502,1168029751
70568,749716832
70635,96185064
70701,461490263
70767,209295248
70833,665851048
70900,273505832
70966,400014770
71032,1733872637
71098,611245784
71165,1433746600
71231,1800617712
71297,1085916038
71363,1515818316
71430,1980380290
71496,1232400582
71562,212738848
71628,1612496657
71695,1376771454
71761,250283257
71827,149940273
71893,636441765
71960,778836114
72026,343186517
72092,1487384764
72159,149717534
72225,51489151
72291,1680639443
72357,1948292951
72424,1962718610
72490,652269981
72556,547331220
72622,2129111870
72689,871262117
72755,167627925
72821,118247487
72887,1287024348
72954,2067432786
73020,912246638
73086,480144524
73152,335883001
73219,1163383675
73285,1932357042
73351,48284356
73418,689207577
73484,385753844
73550,1434379701
73616,283917657
73683,550549329
73749,740867194
73815,2102516171
73881,1442100760
73948,2102388087
74014,1895682032
74080,1155127547
74146,771684124
74213,447717405
74279,1711383930
74345,533365400
74411,489398680
74478,486069736
74544,66227541
74610,1022582930
74676,386076217
74743,1118149833
74809,2076628785
74875,1072706350
74942,2037989174
75008,426139358
75074,503493270
75140,1281251369
75207,16788766
75273,1936964992
75339,1333062992
75405,16194938
75472,102123880
75538,405289151
75604,1189341298
75670,1009537221
75737,220389796
75803,1177506974
75869,1316098481
75935,2123573069
76002,1576153512
76068,1734060600
76134,996200805
76200,1489661838
76267,585113854
76333,1270506399
76399,1816892754
76466,1480903011
76532,224165763
76598,2123258258
76664,161273824
76731,1434066402
76797,293624852
76863,432378084
76929,1668468864
76996,1937401700
77062,1987147069
77128,1559382122
77194,180228515
77261,1516406728
77327,585237899
77393,1132259074
77459,493617046
77526,1806000248
77592,440550701
77658,1258151579
77725,1823543005
77791,1420191006
77857,453722830
77923,1647269962
77990,1466536756
78056,232932828
78122,953167498
78188,456640125
78255,549672899
78321,237698130
78387,1436439643
78453,1698485442
78520,1744901831
78586,2046109594
78652,1008749153
78718,450913382
78785,761726738
78851,1135542983
78917,1486867494
78983,1635386542
79050,1979501664
79116,1075109197
79182,1884967901
79249,1019668990
79315,1096307811
79381,1056347473
79447,1440627704
79514,709746267
79580,1895046484
79646,569084778
79712,165584083
79779,1051928294
79845,143727147
79911,1305518335
79977,1862732565
80044,1229342431
80110,1606367741
80176,1674872091
80242,1169352399
80309,280656865
80375,1679212735
80441,1415025055
80508,1189823413
80574,643893938
80640,420197809
80706,1402973907
80773,441635873
80839,603823740
80905,299498911
80971,664428335
81038,586989465
81104,955918123
81170,896539175
81236,1908764276
81303,318606578
81369,1412351184
81435,1369540380
81501,1100958701
81568,2140566728
81634,1779658103
81700,668162034
81766,1088410496
81833,381951063
81899,959783968
81965,227073016
82032,916081653
82098,2049102127
82164,1079615370
82230,2040675636
82297,822096375
82363,2124447047
82429,1555951331
82495,319213111
82562,424287369
82628,622783587
82694,370437975
82760,704760731
82827,654352206
82893,1257669724
82959,1033063245
83025,1605182232
83092,727326816
83158,512533335
83224,4052127
83290,1035551788
83357,854285309
83423,1713163605
83489,488236451
83556,1890083896
83622,1538594154
83688,440122184
83754,654160657
83821,781233212
83887,2102572787
83953,879493527
84019,80241398
84086,628704536
84152,852593474
84218,105092535
84284,1641118467
84351,1282724809
84417,698122476
84483,777953625
84549,1912715094
84616,2086950791
84682,2057436010
84748,315446652
84815,1865024702
84881,211570828
84947,1214832882
85013,335760438
85080,40978405
85146,1893722283
85212,205539280
85278,2095920539
85345,685776206
85411,491247668
85477,1288724129
85543,221550905
85610,289341545
85676,961637726
85742,167948592
85808,21190357
85875,1104603777
85941,577795972
86007,2024172357
86073,1111195137
86140,420763229
86206,1636576849
86272,7751829
86339,1910269876
86405,302419706
86471,1448484138
86537,1428009644
86604,1253276084
86670,1289704640
86736,578687072
86802,157736508
86869,169457949
86935,333780182
87001,1835659422
87067,927896546
87134,1703880570
87200,327770189
87266,850863951
87332,1911539054
87399,1156607634
87465,1266025177
87531,710061965
87598,1904213790
87664,1508589784
87730,803043851
87796,296249207
87863,1563405590
87929,41334199
87995,1516084788
88061,819936203
88128,1783243482
88194,68760303
88260,1429689499
88326,453604201
88393,138255901
88459,702970051
88525,1984163523
88591,2046407087
88658,656639114
88724,1387957782
88790,1976294501
88856,1693677341
88923,2120241473
88989,351959905
89055,738645713
89122,2004064229
89188,1714733632
89254,286526815
89320,329412137
89387,966933702
89453,1016595689
89519,759520514
89585,1259481823
89652,1289479726
89718,1136952243
89784,2076186122
89850,721407433
89917,970305686
89983,1907963446
90049,982124534
90115,835907124
90182,1022999582
90248,1686383170
90314,1320560601
90381,348753131
90447,43715601
90513,1568680708
90579,614540879
90646,1354877993
90712,820680561
90778,1768162452
90844,268531753
90911,547523883
90977,1773202168
91043,1240646451
91109,1145668928
91176,754968738
91242,546957944
91308,662761196
91374,434717398
91441,757660896
91507,713201118
91573,245677813
91639,1676027471
91706,990017995
91772,1599066399
91838,574231589
91905,1046245639
91971,365074567
92037,994936584
92103,1560851239
92170,1295834235
92236,1486771035
92302,1142351010
92368,1867170187
92435,368393693
92501,1305853363
92567,1608318825
92633,1737483133
92700,390950235
92766,1295496757
92832,250371386
92898,1065767987
92965,606893587
93031,1797086628
93097,907570386
93163,340220334
93230,679004192
93296,1321752765
93362,197289497
93429,900090829
93495,1443942061
93561,627511255
93627,677398686
93694,35983668
93760,306200898
93826,1081100327
93892,617536458
93959,921896670
94025,2080077902
94091,1003775264
94157,1555047549
94224,1254999906
94290,1659835273
94356,1113499230
94422,1239229076
94489,2047452589
94555,469650940
94621,766481170
94688,1837583992
94754,805524986
94820,1962370817
94886,520403629
94953,1055286383
95019,1980388000
95085,638260426
95151,2147174454
95218,124562847
95284,1810396171
95350,1038680773
95416,1576688112
95483,20289396
95549,519525942
95615,1132245455
95681,1369489070
95748,1087599701
95814,906736634
95880,2092031874
95946,1402407186
96013,1025137289
96079,260284362
96145,836997844
96212,978342041
96278,763933592
96344,930049332
96410,532013371
96477,750679735
96543,510631331
96609,1155273995
96675,1065556350
96742,1308014043
96808,2136004769
96874,857456904
96940,2095298464
97007,479626677
97073,386064812
97139,1304198346
97205,790772480
97272,334007427
97338,1232550045
97404,1261947868
97471,439449945
97537,139198934
97603,1665476248
97669,247728033
97736,1363571005
97802,77819218
97868,1639012350
97934,2075984551
98001,1130996961
98067,1233569450
98133,1035868534
98199,428573080
98266,522925874
98332,2080701908
98398,146603370
98464,825396970
98531,581735764
98597,2002940975
98663,285387837
98729,766823299
98796,1556175483
98862,609636722
98928,899013029
98995,1411943521
99061,118589121
99127,2041170622
99193,253902121
99260,700919037
99326,840993764
99392,1811055036
99458,1917017869
99525,329133566
99591,237226324
99657,1611337981
99723,598798304
99790,649021586
99856,1993818241
99922,1645280397
99988,1136450558
100055,1011728710
100121,584584371
100187,389407800
100254,2035228005
100320,149346641
100386,329003207
100452,917219142
100519,984254401
100585,1367315001
100651,374745683
100717,97769309
100784,1255382300
100850,2129046769
100916,193055244
100982,877635396
101049,318504155
101115,2089237490
101181,2141841043
101247,156728199
101314,101300704
101380,1523151374
101446,1593670079
101512,1617972129
101579,469001303
101645,256372746
101711,780846806
101778,1704813115
101844,1060585105
101910,1836287897
101976,1697564477
102043,814539092
102109,364346305
102175,38686281
102241,904156789
102308,1539406381
102374,2030589924
102440,864807063
102506,1588982284
102573,1548987331
102639,894525846
102705,1838179226
102771,896868481
102838,325508068
102904,739656289
102970,1090133752
103036,835305017
103103,818401165
103169,1350546208
103235,494248260
103302,634021488
103368,2101194752
103434,849574317
103500,998585604
103567,802522464
103633,2011074464
103699,97987653
103765,1103738119
103832,1760325124
103898,1012611801
103964,524020886
104030,1265782871
104097,521405418
104163,896639329
104229,393397617
104295,2079635598
104362,269166092
104428,1560987627
104494,1038702829
104561,750878544
104627,1356298839
104693,1443192905
104759,1037874750
104826,1779581906
104892,320368100
104958,1106309943
105024,1939748973
105091,1478043357
105157,1190267791
105223,1680721287
105289,1769269997
105356,2039143636
105422,2028715977
105488,1058431433
105554,82189595
105621,1424051886
105687,1023665541
105753,634845598
105819,1744276725
105886,1250528449
105952,1527418752
106018,1097194771
106085,1407589223
106151,1318569072
106217,387832016
106283,432729018
106350,493279445
106416,681753963
106482,860139457
106548,722901256
106615,77738357
106681,45297492
106747,1168176109
106813,1955359973
106880,1250057087
106946,1162111147
107012,1646721650
107078,1090811520
107145,211518208
107211,1438610399
107277,1675081166
107344,914682590
107410,379447698
107476,991202264
107542,1648161981
107609,274720149
107675,1725316612
107741,1696397149
107807,1168983048
107874,637223186
107940,699307927
108006,691248612
108072,778604815
108139,68865218
108205,2085537
108271,1681692574
108337,2065244332
108404,1712780842
108470,1162972432
108536,1928775554
108602,472627364
108669,233569111
108735,1279755362
108801,1487796721
108868,1514446912
108934,733540284
109000,1781761036
109066,1068042801
109133,1512329634
109199,514129601
109265,1297900014
109331,1651604079
109398,2064849891
109464,677854004
109530,244722639
109596,1056467125
109663,720620695
109729,1348936869
109795,187037750
109861,584271264
109928,475560466
109994,798797846
110060,1723635002
110127,1015574137
110193,512978007
110259,788888280
110325,1319596532
110392,1256224730
110458,1757987027
110524,1651074042
110590,303379167
110657,1097647368
110723,1741316485
110789,568273304
110855,610605155
110922,437789461
110988,1567417706
111054,1002491572
111120,397921609
111187,464729936
111253,1947577070
111319,1689405103
111385,1999545542
111452,1474707672
111518,612562282
111584,1778826484
111651,1344307992
111717,1208426655
111783,1023437831
111849,1927613481
111916,102590474
111982,1256424946
112048,1476095145
112114,356936662
112181,2118845603
112247,145033803
112313,656728165
112379,470279081
112446,229254081
112512,59113839
112578,1972333115
112644,1453873095
112711,752664302
112777,490205925
112843,918258776
112909,819611055
112976,263873361
113042,985950699
113108,1175130316
113175,1848705971
113241,916837271
113307,775104464
113373,131728681
113440,1509662825
113506,2053882216
113572,1336202362
113638,1191520473
113705,780127988
113771,1055755783
113837,1363316610
113903,1853582643
113970,1169528194
114036,855875351
114102,506277945
114168,1272660435
114235,2635301
114301,1702287085
114367,1862415600
114434,349066639
114500,1820738914
114566,1755001482
114632,888757909
114699,144463478
114765,370651628
114831,1389372792
114897,14879037
114964,1910258629
115030,830791880
115096,1731187800
115162,1931149361
115229,1663110447
115295,200768677
115361,1352227560
115427,2099157215
115494,381072595
115560,536112235
115626,1441090659
115692,2122330822
115759,1440923578
115825,1839774294
115891,1826861934
115958,1178203543
116024,564169030
116090,553976205
116156,1352073046
116223,1217058470
116289,320819350
116355,1710079506
116421,1396246637
116488,245746639
116554,486216804
116620,1733633401
116686,1199101999
116753,1352999202
116819,1312395137
116885,471555958
116951,504284449
117018,446784993
117084,344050388
117150,756510143
117217,456796521
117283,1369987340
117349,1337327431
117415,514808979
117482,1574328215
117548,1451681187
117614,865403267
117680,1356775381
117747,1741447732
117813,1600373799
117879,1160909920
117945,92893957
118012,1583863112
118078,1418285850
118144,1203759376
118210,1668939471
118277,1857620387
118343,1170268770
118409,982776768
118475,1534925660
118542,1485820967
118608,2112700158
118674,518155784
118741,1836457538
118807,45271448
118873,1861211731
118939,354348954
119006,457640753
119072,209432839
119138,84452971
119204,1138105576
119271,966722621
119337,598512842
119403,1092497302
119469,729998168
119536,511619889
119602,89804506
119668,210567391
119734,1897376578
119801,1780531499
119867,982229703
119933,1285551544
120000,1408099167
120066,40396732
120132,1934597150
120198,1041758454
120265,1874399315
120331,971490182
120397,1445799120
120463,1044175193
120530,1261685550
120596,1783044585
120662,1956575118
120728,268945475
120795,686825651
120861,697694105
120927,474470835
120993,1877549475
121060,141159996
121126,1576371492
121192,2041062899
121258,196913115
121325,1669910253
121391,148933492
121457,243554012
121524,894274898
121590,1966024168
121656,426182233
121722,1682490415
121789,1662800517
121855,1651205376
121921,1992552790
121987,1455126791
122054,50680681
122120,590168258
122186,1919760393
122252,1271557990
122319,2002745270
122385,1643213696
122451,2004461206
122517,1224683360
122584,1122430116
122650,1352460680
122716,1680574977
122782,674306387
122849,31795660
122915,1913033684
122981,966016282
123048,1209453823
123114,938350420
123180,395531350
