0.0260,-2,-1,25,22,99,1,48,69,-2,-3645,54,0,1223,0,1,15,43,0
0.0265,-2,-1,25,21,99,-2,50,69,1,-3681,56,-2,1234,0,-1,16,41,1
0.0269,1,0,24,24,98,-2,47,69,1,-3713,56,-2,1241,1,1,16,42,1
0.0273,-2,0,24,24,101,0,48,70,0,-3746,58,-1,1251,-2,-1,16,42,1
0.0278,0,1,24,21,100,0,48,71,1,-3785,55,0,1260,0,-2,16,40,-1
0.0282,1,1,25,24,99,0,48,68,1,-3815,56,0,1267,0,1,14,43,-1
0.0286,0,-2,27,23,98,1,50,70,-2,-3845,58,-2,1273,-1,1,14,42,1
0.0291,1,0,24,22,101,1,50,70,-1,-3888,58,-2,1282,1,-2,16,42,1
0.0295,-2,1,26,23,101,-2,48,71,0,-3919,56,1,1293,0,1,13,42,0
0.0299,-2,-1,24,24,99,-2,47,70,1,-3954,58,1,1300,-1,0,15,42,1
0.0304,-1,0,25,24,100,-2,50,71,-2,-3993,59,-1,1308,1,1,13,43,1
0.0308,-1,0,27,23,98,0,48,70,0,-4027,59,1,1318,-1,1,16,42,0
0.0312,0,0,24,24,100,-2,48,68,1,-4060,58,-1,1325,0,0,15,42,0
0.0317,0,1,27,24,101,-2,49,71,1,-4104,59,1,1334,-1,-2,16,41,0
0.0321,0,-2,27,22,101,-1,47,69,0,-4135,61,-1,1341,-2,0,16,43,-1
0.0325,0,0,27,23,100,1,49,68,-1,-4169,60,-1,1350,-2,-2,15,42,1
0.0330,1,-2,25,24,100,-2,47,71,0,-4212,60,1,1359,-2,1,14,41,0
0.0334,0,-2,27,24,98,0,48,68,1,-4250,60,-1,1370,-1,-2,16,43,1
0.0338,-2,1,27,21,101,-1,48,70,0,-4285,60,1,1379,1,0,13,43,1
0.0343,-2,0,24,22,101,-1,48,69,0,-4329,62,-1,1389,1,-2,15,40,-1
0.0347,-1,1,27,24,98,0,48,70,-1,-4363,64,-2,1397,1,0,13,40,-1
0.0351,-2,0,26,23,99,-2,50,71,-1,-4400,61,-2,1404,-1,-1,13,41,0
0.0356,-1,0,25,22,99,-1,48,68,-2,-4444,64,-1,1416,-1,-1,16,40,-1
0.0360,0,0,27,24,100,-1,47,70,1,-4483,65,-1,1422,-2,0,16,42,1
0.0364,-2,-2,26,22,101,-1,50,70,-1,-4520,64,0,1431,-1,-1,15,41,0
0.0369,1,-1,26,24,99,1,48,70,0,-4565,63,-1,1443,1,1,13,41,-1
0.0373,1,0,27,22,100,1,50,68,1,-4603,65,0,1449,-1,-1,13,41,-1
0.0377,1,1,24,21,100,-2,48,69,1,-4642,64,-2,1461,0,0,15,40,1
0.0382,-2,0,26,24,100,-1,47,68,-1,-4690,64,1,1471,1,1,14,43,0
0.0386,-1,-2,26,23,98,-1,48,71,-2,-4727,66,1,1481,1,0,13,41,1
0.0390,1,-2,25,21,101,1,47,68,-2,-4767,66,1,1487,-1,1,15,41,1
0.0395,-2,1,27,21,100,-1,48,71,-1,-4814,67,1,1500,1,1,13,43,0
0.0399,1,-2,24,24,98,-2,48,68,-1,-4852,67,0,1508,1,1,13,41,0
0.0403,1,-2,27,21,100,-1,49,71,-2,-4895,66,-1,1518,1,1,13,40,1
0.0408,1,1,25,22,99,1,48,69,-2,-4944,70,-2,1528,-1,-1,13,42,1
0.0412,0,-2,26,21,99,-1,49,70,-1,-4983,68,1,1539,-2,0,15,40,0
0.0416,-1,0,27,21,99,0,47,68,-2,-5025,71,-1,1545,-2,-2,14,42,0
0.0421,-1,1,25,21,101,-2,48,71,-2,-5075,69,1,1558,-2,-1,13,42,0
0.0425,-1,-2,26,24,98,0,49,71,1,-5118,70,0,1568,-2,-2,13,42,1
0.0429,-2,0,25,21,99,1,50,70,-2,-5157,72,-1,1575,0,1,16,41,0
0.0434,-2,0,27,23,100,1,48,69,-1,-5210,73,1,1589,-2,-1,14,41,0
0.0438,0,-1,25,22,101,-1,47,68,0,-5252,70,0,1599,-2,-2,13,43,1
0.0442,-1,0,25,24,101,-1,49,68,-1,-5296,71,1,1606,-2,-2,15,40,0
0.0447,1,0,25,21,99,1,47,70,-2,-5351,72,1,1620,0,1,14,43,0
0.0451,-1,0,27,23,99,-1,48,71,-1,-5392,71,1,1629,-1,0,14,41,-1
0.0455,0,-2,27,23,101,0,47,71,-1,-5439,73,0,1640,0,-2,15,41,1
0.0460,0,-2,26,22,99,-1,49,68,0,-5491,74,0,1652,-2,-1,14,41,0
0.0464,-1,1,24,23,98,0,47,71,-1,-5536,74,-2,1659,1,1,13,41,0
0.0469,1,0,25,22,98,-1,47,71,0,-5592,75,0,1671,-1,-1,13,42,1
0.0473,-1,-2,24,23,98,-2,47,69,0,-5637,76,1,1681,1,-2,14,41,0
0.0477,-2,0,27,23,101,-1,50,68,-2,-5685,77,-1,1692,-2,1,16,42,0
0.0482,1,-2,27,21,98,1,50,69,-1,-5742,75,-2,1704,-2,1,15,40,-1
0.0486,-1,-1,26,22,101,1,47,71,1,-5790,76,-1,1714,-1,-2,16,42,1
0.0490,-2,0,25,24,99,-1,47,69,-1,-5836,76,0,1725,-1,0,16,40,-1
0.0495,-2,1,27,21,100,-1,50,69,-2,-5893,79,1,1738,-1,0,16,42,0
0.0499,1,-2,24,24,99,1,47,70,-2,-5941,78,-1,1747,-2,-1,16,42,1
0.0503,0,1,27,23,98,1,50,69,0,-5991,79,-2,1759,-2,-2,14,42,-1
0.0508,-2,0,26,23,101,1,47,70,-1,-6049,81,-2,1771,1,1,15,42,0
0.0512,-2,-2,25,23,99,-2,50,69,-2,-6100,81,0,1783,-2,-1,14,42,1
0.0516,1,-2,25,21,99,1,47,70,-1,-6149,81,-1,1794,1,-2,14,42,0
0.0521,0,1,25,24,100,-2,47,68,0,-6208,81,1,1806,1,-2,14,41,-1
0.0525,0,1,26,24,101,0,50,70,1,-6257,83,0,1817,1,0,16,43,-1
0.0529,-2,0,25,23,100,1,49,71,-2,-6310,80,1,1828,1,0,13,41,0
0.0534,1,-2,24,22,100,0,48,68,0,-6372,84,1,1842,-1,-2,13,43,-1
0.0538,-1,0,24,22,98,0,48,71,1,-6424,84,0,1852,1,-2,15,41,0
0.0542,-1,-2,24,23,100,0,49,71,-2,-6476,84,1,1861,-1,-1,14,41,1
0.0547,1,0,27,22,100,-1,47,70,0,-6538,84,-2,1875,1,-1,13,42,0
0.0551,-2,-1,27,22,98,0,47,71,-1,-6590,86,1,1886,0,-1,16,42,-1
0.0555,0,-2,27,23,101,0,50,69,1,-6643,83,-2,1896,1,1,14,41,0
0.0560,-1,-2,26,21,99,0,48,69,1,-6710,85,-2,1910,1,1,14,42,0
0.0564,1,-1,24,23,100,-2,48,70,1,-6766,85,-2,1921,0,-1,13,43,0
0.0568,0,0,24,21,101,0,49,70,0,-6817,87,-2,1934,1,-1,16,41,0
0.0573,0,0,26,22,98,0,48,68,1,-6888,87,0,1947,-2,0,13,40,1
0.0577,-2,1,27,21,99,0,49,71,-2,-6940,87,0,1959,0,0,14,42,1
0.0581,0,0,24,22,100,-2,49,70,1,-6995,86,-1,1970,1,0,13,40,0
0.0586,-2,-1,27,21,101,1,47,68,1,-7064,89,-2,1986,-2,0,14,41,0
0.0590,1,0,25,23,100,-2,48,70,-1,-7124,89,-2,1995,-1,0,14,43,-1
0.0594,0,-2,25,24,101,0,47,70,-2,-7177,90,-1,2007,0,1,13,41,1
0.0599,-2,0,26,24,98,-1,49,68,-1,-7249,90,-1,2024,1,1,15,42,-1
0.0603,1,0,24,23,101,0,49,70,-1,-7308,89,1,2034,-2,0,13,42,0
0.0607,-2,-2,26,23,99,1,48,68,-2,-7367,90,-2,2047,0,0,16,40,-1
0.0612,-2,1,25,23,99,-1,49,68,-1,-7439,91,1,2060,-1,-1,13,42,-1
0.0616,1,-2,24,21,99,0,47,71,-2,-7498,93,1,2075,-2,-1,16,42,0
0.0620,0,1,24,22,98,0,50,71,-1,-7556,92,1,2085,-1,0,14,42,0
0.0625,-1,0,25,24,100,-1,48,70,1,-7632,95,-1,2102,-1,-2,13,42,-1
0.0629,-1,-2,26,22,98,0,47,68,1,-7690,95,0,2113,-1,0,13,43,-1
0.0633,0,0,27,21,101,-2,50,69,-1,-7753,96,-2,2124,-1,-2,15,43,0
0.0638,1,0,27,23,98,-2,50,71,-1,-7828,96,1,2139,0,-2,13,42,0
0.0642,0,0,26,22,98,-2,49,69,-2,-7892,96,0,2152,1,-2,16,40,1
0.0646,-2,0,27,24,100,-1,48,71,0,-7954,96,-1,2165,-1,-2,15,42,-1
0.0651,-1,0,24,24,98,0,47,71,1,-8029,96,1,2181,1,0,13,42,0
0.0655,1,1,24,22,98,1,50,70,-2,-8096,98,-1,2194,0,-1,14,40,-1
0.0659,-2,-2,25,21,101,-2,47,70,-1,-8159,97,0,2208,-2,-2,16,40,1
0.0664,1,1,27,22,100,0,48,71,1,-8237,101,1,2221,1,-2,13,42,0
0.0668,-2,-1,26,24,99,1,47,68,-1,-8301,101,1,2235,0,0,13,42,1
0.0672,-2,1,27,22,99,0,47,69,-2,-8366,100,0,2250,0,1,15,43,-1
0.0677,1,-2,27,22,100,0,50,70,-1,-8449,102,0,2265,-2,1,13,41,0
0.0681,0,-2,24,24,100,-2,48,70,-2,-8516,102,-2,2277,0,1,14,40,0
0.0685,-2,-2,27,22,99,1,49,71,-2,-8583,104,-2,2289,-2,-2,15,42,0
0.0690,1,1,25,23,99,0,49,68,-2,-8666,104,1,2309,0,0,15,42,-1
0.0694,0,-1,26,22,98,-2,47,68,1,-8733,104,1,2321,0,-2,13,40,1
0.0698,-2,-1,24,24,98,-2,47,71,-1,-8801,105,-2,2334,-2,-1,16,40,1
0.0703,0,0,26,23,98,-2,50,69,-2,-8887,105,-2,2352,0,-2,15,40,1
0.0707,0,-2,24,23,99,-2,49,69,-2,-8958,107,0,2363,-2,1,16,42,-1
0.0711,0,-2,24,21,98,0,47,70,-1,-9027,107,1,2376,1,-2,13,43,0
0.0716,-1,-1,27,22,101,-1,49,69,-2,-9115,106,-1,2395,0,-1,15,40,0
0.0720,-1,-1,24,23,100,-1,47,71,0,-9188,107,-1,2410,1,-2,14,42,0
0.0724,-2,-2,24,22,99,-2,50,70,1,-9258,109,-1,2423,-2,1,16,42,1
0.0729,1,1,24,22,101,0,49,68,-2,-9349,109,-1,2441,0,-1,14,42,0
0.0733,0,-2,26,21,100,0,47,69,1,-9423,111,-1,2454,-1,-2,16,41,0
0.0737,-1,-2,25,23,101,1,47,68,-1,-9495,108,-2,2468,0,-1,14,41,-1
0.0742,0,0,27,22,101,-1,49,68,0,-9585,112,-2,2484,-2,0,16,40,1
0.0746,0,-2,24,21,101,-2,47,69,0,-9661,112,-2,2502,-1,-2,15,40,0
0.0750,0,-2,27,24,101,0,47,68,1,-9736,110,1,2513,-2,0,15,43,0
0.0755,0,-2,26,24,98,-1,47,70,-2,-9829,113,-2,2533,-1,-2,13,41,0
0.0759,-1,-2,25,21,99,0,47,71,1,-9908,114,-2,2548,0,0,16,41,0
0.0763,-2,0,26,23,101,0,49,71,-1,-9982,115,-2,2561,-1,-2,13,43,0
0.0768,0,0,27,24,99,0,50,68,-1,-10078,113,1,2581,1,-1,16,41,0
0.0772,-2,-2,27,21,98,0,48,68,1,-10157,114,-1,2594,-2,1,13,43,0
0.0777,-2,-1,26,24,101,0,47,70,0,-10254,115,1,2614,0,-1,14,41,0
0.0781,-2,0,24,24,101,-1,48,68,0,-10335,118,-1,2626,-2,-1,14,41,0
0.0785,-2,0,27,21,100,1,48,68,-2,-10416,117,0,2643,1,-2,15,43,1
0.0790,-1,-2,25,23,98,1,48,69,-1,-10516,118,-1,2660,-1,-2,15,41,0
0.0794,-1,-2,27,21,99,-1,50,69,-1,-10594,120,-1,2676,-2,1,13,40,1
0.0798,-1,-1,27,21,100,-2,48,69,1,-10678,119,-2,2693,0,0,14,41,0
0.0803,-2,1,25,24,100,-1,49,69,0,-10780,120,0,2710,-2,1,13,40,0
0.0807,-1,-1,27,24,98,-2,47,70,-2,-10862,121,-2,2727,-2,1,14,40,0
0.0811,-1,0,24,21,98,0,50,69,1,-10946,124,-1,2744,-2,0,16,43,0
0.0816,-2,0,27,23,101,0,49,69,-2,-11053,124,-1,2760,-2,0,14,40,0
0.0820,-1,-1,26,23,98,-1,49,68,1,-11135,124,-1,2778,-1,-2,13,40,0
0.0824,-2,1,26,22,101,-2,50,71,1,-11220,126,0,2793,1,1,13,41,0
0.0829,1,-1,25,22,101,-2,50,71,0,-11330,125,1,2813,-2,-1,13,43,0
0.0833,1,-2,25,23,98,0,50,71,-1,-11417,125,0,2828,-2,0,14,43,-1
0.0837,-1,-1,25,22,98,-1,49,70,-1,-11503,128,1,2847,-1,0,14,42,0
0.0842,0,-1,27,21,100,0,50,70,-1,-11614,128,0,2864,1,0,13,40,-1
0.0846,-1,1,25,21,98,-1,48,69,-1,-11702,129,-1,2881,1,-1,14,40,1
0.0850,-1,1,25,23,101,0,47,70,-2,-11790,128,-2,2898,-2,-2,15,41,0
0.0855,1,-2,24,22,98,-1,48,68,-1,-11904,129,-2,2920,-1,1,14,42,-1
0.0859,0,-2,25,22,101,1,50,71,0,-11995,129,-2,2935,0,1,15,43,1
0.0863,1,-1,25,21,100,-2,49,70,-2,-12088,131,0,2951,-2,-1,15,43,1
0.0868,-1,0,25,21,98,1,48,68,0,-12203,134,-2,2972,-2,1,14,42,0
0.0872,-1,-2,24,24,98,1,50,69,-2,-12295,132,1,2988,0,1,16,43,1
0.0876,-1,0,25,24,99,-2,48,70,-1,-12388,134,-2,3005,0,1,16,42,1
0.0881,-1,0,25,23,98,-2,48,70,-1,-12507,133,-1,3029,1,1,14,40,1
0.0885,-1,-2,26,22,99,-2,50,69,1,-12600,136,-2,3045,0,0,14,43,-1
0.0889,1,-1,24,21,99,-2,49,70,0,-12698,136,-1,3061,-1,1,15,42,1
0.0894,-2,0,24,21,101,0,49,71,-2,-12815,136,-1,3081,-2,-1,14,40,1
0.0898,0,-2,27,24,100,1,47,69,-2,-12914,139,1,3100,0,1,15,43,0
0.0902,0,-2,25,22,101,1,49,68,-1,-13011,139,-1,3119,1,1,14,40,0
0.0907,1,-1,27,22,99,0,48,68,1,-13135,140,0,3140,-1,-1,16,40,1
0.0911,0,0,26,23,98,0,49,69,-1,-13234,141,0,3156,1,-2,14,41,-1
0.0915,-1,0,24,24,99,-1,50,71,0,-13335,143,-2,3173,1,-2,13,43,0
0.0920,-2,0,27,24,100,0,47,71,1,-13459,143,1,3197,1,-2,13,43,1
0.0924,0,1,24,21,98,1,50,68,-1,-13564,145,-2,3214,1,1,13,40,0
0.0928,1,0,24,21,101,1,49,68,-2,-13666,143,1,3232,-1,0,16,42,1
0.0933,-1,-1,27,24,100,0,48,69,-2,-13793,143,0,3256,0,-1,13,40,-1
0.0937,0,-2,27,24,100,0,49,68,-2,-13897,145,-2,3275,0,-1,14,43,-1
0.0941,-2,-2,27,22,98,-1,48,68,0,-14002,147,-1,3292,-2,-2,13,42,-1
0.0946,-2,-1,24,24,99,0,50,68,-2,-14133,146,-2,3317,0,0,13,42,1
0.0950,0,1,26,23,98,0,47,70,0,-14240,148,1,3334,0,1,15,40,0
0.0954,0,0,25,21,98,1,48,69,-2,-14346,149,1,3353,-2,-2,15,42,0
0.0959,0,-2,26,21,99,-1,50,69,0,-14482,150,0,3376,0,1,13,41,0
0.0963,0,-2,25,21,101,-1,50,70,-2,-14590,150,0,3395,0,-2,13,42,-1
0.0967,-1,-1,27,22,101,-2,48,69,1,-14702,154,1,3415,1,0,13,41,-1
0.0972,-1,0,26,23,99,0,49,69,1,-14840,153,1,3439,-1,1,16,42,-1
0.0976,-2,0,26,24,101,0,49,70,-1,-14950,155,-2,3455,1,0,13,43,0
0.0980,-2,0,25,21,98,-1,48,70,1,-15060,156,1,3478,-1,1,13,42,0
0.0985,1,-1,26,21,98,-1,48,71,-1,-15202,157,-2,3500,-1,-2,15,42,0
0.0989,-1,0,24,22,98,-1,48,71,1,-15318,156,-1,3519,0,-1,16,43,0
0.0993,-1,1,25,23,98,-2,47,71,-2,-15429,159,1,3539,-2,-2,13,40,1
0.0998,0,-2,26,22,99,1,50,71,-2,-15575,160,1,3563,0,-2,13,43,1
0.1002,1,0,24,21,98,1,49,69,-2,-15690,161,0,3584,-2,-1,13,43,0
0.1006,0,1,27,22,99,1,48,69,1,-15807,159,0,3604,-1,0,14,40,0
0.1011,-2,-1,25,21,100,-1,49,68,1,-15955,160,-1,3628,-1,0,15,40,-1
0.1015,-2,-1,27,21,100,-1,47,70,-2,-16073,161,-1,3649,-2,1,13,43,1
0.1019,-1,-2,25,22,100,-1,49,68,1,-16193,163,1,3671,-2,-1,16,43,0
0.1024,-2,-2,24,23,100,-1,50,70,0,-16345,164,-1,3696,-1,1,15,42,-1
0.1028,0,1,27,21,100,1,49,68,1,-16467,167,1,3716,1,-2,13,40,1
0.1032,1,1,25,22,100,-1,49,68,0,-16588,168,1,3736,-2,0,13,42,-1
0.1037,-1,0,25,21,98,-1,48,68,1,-16743,169,-1,3762,1,0,13,42,-1
0.1041,0,-1,24,22,99,1,49,68,-1,-16867,169,-2,3783,1,0,13,41,-1
0.1045,1,-1,26,22,99,-2,48,69,1,-16990,170,-2,3805,1,1,16,40,0
0.1050,1,-1,27,22,98,1,49,70,0,-17148,169,1,3830,-1,-2,13,42,-1
0.1054,-2,-2,27,22,101,-2,48,70,1,-17275,173,0,3851,0,-1,15,43,0
0.1058,-2,-2,24,21,100,1,50,70,-2,-17403,172,0,3872,1,1,13,43,0
0.1063,0,-2,25,21,98,1,48,70,-2,-17564,172,-2,3897,0,0,16,42,1
0.1067,-2,-2,26,23,101,-2,50,68,1,-17695,173,-1,3922,0,-1,14,40,0
0.1071,1,-1,27,23,100,1,48,71,-2,-17827,177,-1,3940,-1,-1,14,42,1
0.1076,0,1,24,22,99,-2,47,71,-2,-17991,176,-2,3970,-1,0,16,43,-1
0.1080,0,-1,25,22,99,-1,48,69,-2,-18122,179,1,3993,0,-1,14,40,1
0.1085,-1,-1,25,22,101,-1,50,68,0,-18290,179,-1,4019,-2,0,13,42,1
0.1089,1,1,25,22,100,-2,47,69,0,-18425,180,0,4042,-1,0,16,43,0
0.1093,-2,0,25,23,100,0,50,71,-1,-18562,182,1,4061,1,1,15,41,-1
0.1098,1,-1,25,22,101,-2,48,68,-1,-18730,182,1,4090,-1,0,13,42,0
0.1102,-1,1,24,23,101,1,48,71,1,-18870,185,-2,4114,-2,-2,14,41,0
0.1106,1,0,25,23,100,0,48,69,1,-19008,184,-1,4135,-1,-1,14,42,1
0.1111,-2,-2,24,24,101,0,48,70,1,-19184,187,-2,4165,-2,1,14,41,0
0.1115,-1,-2,26,21,100,1,48,70,0,-19323,186,-2,4186,-2,1,13,42,1
0.1119,-2,0,25,21,101,0,47,68,-2,-19464,187,0,4211,0,-1,15,42,-1
0.1124,-2,-2,24,22,98,0,50,68,1,-19642,188,0,4237,1,-1,13,40,0
0.1128,-1,-1,27,22,98,-1,50,70,-2,-19787,190,-2,4261,-1,1,16,42,0
0.1132,-2,-1,27,23,100,0,49,69,-2,-19932,190,1,4284,-2,-1,15,43,-1
0.1137,-2,0,26,24,98,-1,47,69,-1,-20112,193,-1,4313,1,-1,16,41,0
0.1141,1,1,25,23,100,1,47,68,0,-20259,195,-1,4337,0,1,13,41,0
0.1145,0,-2,24,23,98,-2,50,68,0,-20408,193,-1,4362,1,1,14,40,0
0.1150,0,0,24,21,100,0,49,71,0,-20595,197,1,4391,-1,0,16,40,0
0.1154,-2,-2,27,22,99,-1,50,70,-2,-20746,199,1,4416,0,-1,13,40,0
0.1158,-1,-1,25,21,99,-1,49,71,0,-20896,200,-2,4439,0,-1,16,42,-1
0.1163,-1,1,26,21,100,-2,49,68,-1,-21086,198,0,4470,1,-1,13,43,0
0.1167,-2,-2,27,21,101,0,49,68,-2,-21241,200,-1,4494,1,1,13,41,0
0.1171,1,-2,26,23,101,1,47,71,0,-21397,203,1,4519,-1,-1,16,43,0
0.1176,-1,-2,24,24,98,0,49,68,-2,-21588,202,1,4550,-1,1,14,41,0
0.1180,-2,-1,26,23,98,-2,50,68,-1,-21745,203,-2,4575,-1,1,15,43,0
0.1184,1,-1,27,24,100,-2,50,71,-2,-21906,207,1,4600,-1,1,16,41,-1
0.1189,1,-1,24,22,98,-1,48,71,0,-22102,208,0,4632,1,-2,13,41,0
0.1193,-1,1,27,21,98,0,49,69,-1,-22265,207,0,4654,-1,1,16,41,1
0.1197,-2,-2,26,24,101,-2,49,69,0,-22423,209,0,4682,-1,-2,14,43,0
0.1202,0,-2,27,24,98,1,50,70,0,-22630,212,1,4713,-1,1,15,40,1
0.1206,-1,1,24,23,99,0,48,70,1,-22792,213,-2,4740,1,-1,13,43,-1
0.1210,-1,-1,27,22,100,1,47,70,-2,-22956,213,-1,4765,-1,-2,13,40,1
0.1215,1,0,25,22,99,-1,50,70,-2,-23164,213,0,4796,-1,-2,15,42,1
0.1219,1,-1,26,24,101,0,50,68,-2,-23332,216,-2,4824,1,-1,15,42,0
0.1223,0,-2,24,22,100,1,49,69,1,-23499,217,-2,4850,1,-2,16,41,-1
0.1228,-1,-1,25,22,98,-2,50,71,-1,-23710,220,1,4880,-2,1,16,40,0
0.1232,-2,-1,24,23,98,-2,48,71,0,-23884,220,1,4909,-2,-1,13,43,0
0.1236,0,0,26,24,100,-2,50,68,-2,-24056,220,1,4936,1,-2,15,41,1
0.1241,-1,-2,26,23,98,0,50,68,0,-24273,222,1,4969,-2,-2,16,41,0
0.1245,-2,1,24,22,100,-2,49,69,-2,-24447,222,1,4996,0,-1,16,41,1
0.1249,-2,-1,26,22,100,-1,49,71,-1,-24623,223,-2,5022,0,1,13,43,-1
0.1254,-1,1,26,22,99,-1,49,68,-2,-24842,228,-1,5057,0,-2,14,42,-1
0.1258,1,1,26,21,101,0,49,71,-1,-25023,226,-2,5084,0,-2,16,41,0
0.1262,-2,-2,27,23,101,0,47,68,1,-25202,227,-1,5110,0,0,15,43,0
