Time (ms),Intensity
31198,1639679549
31261,202006899
31324,662945238
31386,737691084
31449,1268499673
31512,641125564
31575,1974755540
31638,491409980
31701,283258893
31764,2107361867
31827,363795419
31890,1303953992
31953,962802088
32015,1623715257
32078,929194807
32141,944761050
32204,875724930
32267,1274572287
32330,228057754
32393,232035063
32456,781959882
32519,1340979364
32582,1736994910
32644,508676139
32707,857316869
32770,1759823299
32833,1129632136
32896,892382925
32959,1978911641
33022,408218575
33085,1121038673
33148,1719155281
33211,2054058090
33273,1346770456
33336,954397942
33399,1981837950
33462,1851808467
33525,608653561
33588,365383300
33651,1734562169
33714,1864914422
33777,226617972
33840,46895760
33902,321472340
33965,599247858
34028,631402812
34091,256788029
34154,1715104856
34217,1234508605
34280,1917067574
34343,986335323
34406,321854333
34469,1995516859
34531,1631034976
34594,653226934
34657,1919356884
34720,906429198
34783,1621632771
34846,169770281
34909,1555482287
34972,1899287067
35035,811463212
35098,1753810349
35160,20279943
35223,319934880
35286,1328614665
35349,575660240
35412,1901180439
35475,705422637
35538,341510330
35601,70323818
35664,759160583
35727,1148755817
35789,1722959743
35852,1891206347
35915,2106247784
35978,354145396
36041,1265996736
36104,1837272311
36167,352273856
36230,1061574520
36293,1856580416
36356,95363173
36418,93180951
36481,1830704533
36544,816365806
36607,550272645
36670,819906334
36733,1659705725
36796,2130237256
36859,284724796
36922,1696288101
36985,1433651897
37047,1699177777
37110,1003777557
37173,1933575522
37236,768292238
37299,142914158
37362,1867491719
37425,385561471
37488,1387447931
37551,429127303
37614,521941762
37676,161564964
37739,640908286
37802,1082315268
37865,482398065
37928,652416819
37991,1850686708
38054,858391309
38117,1478690021
38180,302175379
38243,281771709
38305,1600000572
38368,715206946
38431,592931720
38494,1400731332
38557,733006713
38620,1148952075
38683,1369150884
38746,135883478
38809,1215089312
38871,724965737
38934,1386751488
38997,905656518
39060,356852386
39123,21316676
39186,1914854792
39249,629861139
39312,571447491
39375,141091011
39438,1772833962
39500,1130061485
39563,570387856
39626,557510403
39689,743304217
39752,408145532
39815,713662742
39878,1162381025
39941,1446867612
40004,1268968755
40067,293886231
40129,110660623
40192,370999166
40255,1739128745
40318,1465843806
40381,753350624
40444,1264914327
40507,296069730
40570,1377509707
40633,1159619839
40696,686594026
40758,2112466357
40821,894444478
40884,2070746455
40947,1038052738
41010,780844858
41073,355895712
41136,1464033578
41199,659964506
41262,2053594403
41325,1018299946
41387,529772654
41450,1918475283
41513,1084539328
41576,732026721
41639,1824092663
41702,800719730
41765,2088413685
41828,2105735157
41891,2073369311
41954,1500513897
42016,1010898147
42079,374789722
42142,336387202
42205,267662084
42268,2072578271
42331,1154179264
42394,617384606
42457,1735264155
42520,1767873256
42583,876206662
42645,583943057
42708,984804804
42771,1858071649
42834,1994057873
42897,1841138399
42960,1557639090
43023,1237596980
43086,2079300684
43149,1941760542
43212,1804949152
43274,819232104
43337,855389320
43400,895804766
43463,1410148520
43526,1683502142
43589,1109101870
43652,1165526614
43715,67352743
43778,122252721
43841,1812481238
43903,2049343235
43966,1250403745
44029,1044385399
44092,950963977
44155,36647362
44218,1132228815
44281,465291396
44344,474932890
44407,1770359832
44470,1033272291
44532,379735123
44595,1246799893
44658,367995246
44721,977945398
44784,1729166924
44847,2129770831
44910,1797524665
44973,1846427473
45036,222031223
45099,1470619980
45161,21323574
45224,790012720
45287,223042045
45350,164407435
45413,148905539
45476,1334531368
45539,200789914
45602,1252592907
45665,1939502893
45728,1024709226
45790,778210143
45853,541465454
45916,371637504
45979,364515896
46042,1411202749
46105,617560383
46168,1193656179
46231,1126607035
46294,1710791116
46357,103475231
46419,284614933
46482,2042216862
46545,1302589341
46608,1758153392
46671,398386550
46734,337691451
46797,454735806
46860,1871108088
46923,1271920120
46986,110909780
47048,1919236507
47111,910881509
47174,1967023054
47237,1316392065
47300,1567532684
47363,153815808
47426,1066953474
47489,9684447
47552,112241807
47615,1939905419
47677,1657853511
47740,1009390208
47803,1894333212
47866,2049036445
47929,1548263282
47992,892839051
48055,771472568
48118,1827444751
48181,2085376349
48244,986071629
48306,2121011305
48369,1499616853
48432,1752468254
48495,1306619612
48558,2073484233
48621,1395555058
48684,1300765043
48747,216083182
48810,1406518127
48873,218327061
48935,720645172
48998,1588760256
49061,1493305142
49124,1668084883
49187,56076603
49250,841787570
49313,1000447774
49376,375508040
49439,582381082
49502,478954903
49564,321179730
49627,230253647
49690,2090031909
49753,537565321
49816,595090890
49879,1023533107
49942,177339519
50005,1464500034
50068,1319415392
50131,1800704614
50193,70070341
50256,8633338
50319,24928242
50382,1685391176
50445,1941196179
50508,1063037897
50571,802956522
50634,709466164
50697,1841763928
50760,444345306
50822,404896166
50885,627396206
50948,1920503316
51011,1010703748
51074,1109379754
51137,1680533480
51200,532194213
51263,587512895
51326,238791117
51389,498493200
51451,428446365
51514,1490529995
51577,195620245
51640,1827681
51703,1340224046
51766,1503114164
51829,1754849955
51892,1085318036
51955,2669109
52018,537451294
52080,1401065927
52143,31574215
52206,1629997948
52269,459800821
52332,1167283224
52395,176555201
52458,222068731
52521,1770828912
52584,1364425610
52647,1758842214
52709,1353271496
52772,84532458
52835,1340539819
52898,713888398
52961,1799208792
53024,1761480303
53087,1544391120
53150,1424782120
53213,1073706518
53276,1833186352
53338,1625546873
53401,894842098
53464,1353446088
53527,48728814
53590,1902968334
53653,489738167
53716,83029511
53779,947987085
53842,2060518317
53905,377376311
53967,1360199402
54030,1083274126
54093,308657423
54156,103814118
54219,523301919
54282,1639416121
54345,866565018
54408,204823401
54471,374698350
54534,2120559811
54596,316196117
54659,1933776809
54722,1438123310
54785,1903925466
54848,1823900516
54911,2069189738
54974,1945007620
55037,2025760673
55100,2140817411
55163,1451443892
55225,657577707
55288,855326676
55351,97722485
55414,85937720
55477,1511787333
55540,2140509547
55603,159125940
55666,924478248
55729,555746377
55792,1250910330
55854,1833751103
55917,189817103
55980,1772093157
56043,1583326850
56106,878819215
56169,78400294
56232,1613086761
56295,1514801415
56358,109584809
56421,1837766947
56483,1152200555
56546,1419273645
56609,549604398
56672,1066386546
56735,1765618632
56798,221811112
56861,1307212487
56924,1045170407
56987,1210788492
57050,208866551
57112,584959151
57175,1662063275
57238,1951925290
57301,684132389
57364,360532731
57427,1771697151
57490,1163876938
57553,479248827
57616,737863678
57679,2041618473
57741,192498034
57804,2089686337
57867,60779831
57930,1759275879
57993,2123846265
58056,523154726
58119,1268066604
58182,1085004856
58245,106724134
58307,1523286461
58370,793164148
58433,1099052262
58496,1185185853
58559,1888373284
58622,1576273660
58685,1496346246
58748,1082008792
58811,137711716
58874,1996853284
58936,1303587842
58999,960168245
59062,941183141
59125,999628678
59188,1743468409
59251,233858069
59314,912337834
59377,201616001
59440,949098074
59503,557075723
59565,682655756
59628,1711963928
59691,881711511
59754,1920225024
59817,113759830
59880,948649305
59943,813628418
60006,1554595181
60069,1815893497
60132,840209675
60194,1056346700
60257,767610342
60320,674106381
60383,913053363
60446,571437663
60509,315903485
60572,25953737
60635,1074062800
60698,1406617861
60761,789857080
60823,294811954
60886,1648412038
60949,1708478870
61012,1645672391
61075,251727001
61138,360423473
61201,621433683
61264,1553275714
61327,1884565722
61390,1352706066
61452,1429990060
61515,1014302065
61578,1600721824
61641,1792122457
61704,684917512
61767,1226780562
61830,573228062
61893,310659988
61956,135704633
62019,1950772789
62081,960369446
62144,1128169993
62207,1515818538
62270,1914811201
62333,1845054811
62396,1814382733
62459,1351747712
62522,1853439418
62585,595672342
62648,1476913332
62710,567592886
62773,179943942
62836,577246939
62899,1668128300
62962,93303160
63025,1171631106
63088,579240012
63151,616037902
63214,1886335427
63277,76278985
63339,1195764570
63402,1459309565
63465,810525513
63528,75340137
63591,1563676245
63654,926489288
63717,1173050473
63780,11678465
63843,1079814872
63906,1165262465
63968,552459619
64031,1172217972
64094,1051095357
64157,420040613
64220,1867720335
64283,529324925
64346,1111607075
64409,770175724
64472,981615041
64535,1127382900
64597,696515226
64660,1409583866
64723,1804037112
64786,362282120
64849,1592611105
64912,1191883001
64975,1352229825
65038,1993971071
65101,1445361109
65164,2135409073
65226,1741146662
65289,1634874794
65352,790782929
65415,2111412098
65478,1561331732
65541,1586928596
65604,1453236653
65667,1010480769
65730,2062736686
65793,435447902
65855,1409109635
65918,1578334348
65981,1100407959
66044,1322808948
66107,844021846
66170,1311114636
66233,1412757322
66296,1390570112
66359,1823016343
66422,711361475
66484,1259313966
66547,1410234708
66610,1767349939
66673,741904089
66736,1426107941
66799,171388355
66862,1678560587
66925,18071495
66988,811199094
67051,1981583237
67113,182595031
67176,489557645
67239,1853851766
67302,1099434173
67365,1424708543
67428,2072501292
67491,956769770
67554,2067068000
67617,452541540
67680,343260735
67742,717045647
67805,1610664943
67868,377036059
67931,869261367
67994,1888427546
68057,1366280354
68120,159319314
68183,2117389214
68246,878856062
68309,1272070067
68371,1875209510
68434,638080718
68497,38161204
68560,153851008
68623,1531778311
68686,2012958221
68749,988426613
68812,1019275345
68875,2114103650
68938,811632190
69000,1385908663
69063,199259425
69126,1551600422
69189,1750561716
69252,1125310398
69315,2057262137
69378,1505091670
69441,1455856008
69504,509392050
69567,246201685
69629,1471476380
69692,966892069
69755,651348592
69818,1983769620
69881,341568233
69944,359672186
70007,180596764
70070,38831579
70133,119083094
70196,875939299
70258,322071324
70321,405567199
70384,1330270892
70447,1722981264
70510,2030113275
70573,1759538868
70636,4129682
70699,833279418
70762,1675530594
70825,259249449
70887,2116443341
70950,1283231249
71013,1154054820
71076,1436391058
71139,209353746
71202,1957134489
71265,1163986793
71328,944969618
71391,1277155416
71454,292594874
71516,374256016
71579,91568904
71642,68953692
71705,93306332
71768,1421088750
71831,669992315
71894,641076524
71957,68905335
72020,16146047
72083,1377705829
72145,1465929587
72208,690990143
72271,1264661503
72334,904137466
72397,1813789686
72460,1007731282
72523,2121911425
72586,1152707673
72649,825675405
72712,1351889182
72774,955807504
72837,478539062
72900,183041132
72963,1582304157
73026,627841348
73089,307460091
73152,715970120
73215,2087382039
73278,175457937
73341,1467937118
73403,114173237
73466,849499448
73529,1002084346
73592,117560745
73655,1697511944
73718,942094696
73781,157228574
73844,588925440
73907,443876297
73970,1791203792
74032,344985838
74095,1908610719
74158,619822501
74221,1604444513
74284,1846614669
74347,1481716814
74410,1134893781
74473,1959975854
74536,1150477850
74599,996350070
74661,1965903165
74724,974020288
74787,84960118
74850,61075302
74913,64518805
74976,468690411
75039,2127841075
75102,1521435128
75165,338775043
75228,978514873
75290,1746062157
75353,1763462632
75416,527074977
75479,1069097027
75542,2089013824
75605,1336379548
75668,784966753
75731,107784475
75794,2037781226
75857,1480313577
75919,819362235
75982,1920448787
76045,302087380
76108,1961932336
76171,1302780654
76234,1982273925
76297,2056013303
76360,427798054
76423,804515341
76486,1861562287
76548,1823780231
76611,347807074
76674,1168182855
76737,478927671
76800,953553715
76863,1708985710
76926,432692606
76989,1529127192
77052,2137790042
77115,872135994
77177,1771792098
77240,493229096
77303,946156376
77366,166994704
77429,1948866222
77492,28816073
77555,598288452
77618,2019758205
77681,1057092686
77743,193108016
77806,1634265007
77869,834252895
77932,840670184
77995,813902254
78058,1376748085
78121,1223117930
78184,2117441165
78247,968675655
78310,40974037
78372,2066157789
78435,1744816169
78498,1945958788
78561,2084258805
78624,1285798578
78687,2014554405
78750,739469851
78813,1520021169
78876,659197796
78939,1385650026
79001,164944822
79064,1843409093
79127,1915254800
79190,949637497
79253,1553196721
79316,1056996564
79379,782880643
79442,543973587
79505,1515702927
79568,984594801
79630,1037273162
79693,947474735
79756,1169474971
79819,1781151086
79882,1760466073
79945,823179301
80008,1556033025
80071,904291029
80134,674765057
80197,609606936
80259,571565577
80322,916311704
80385,1478397637
80448,1274141092
80511,423183427
80574,476845871
80637,1695753138
80700,1848423013
80763,106091444
80826,1358642188
80888,775786023
80951,793917695
81014,381758102
81077,2142875197
81140,447338424
81203,2085970351
81266,1060373699
81329,1721193070
81392,1907090032
81455,1600154889
81517,955677101
81580,158910302
81643,2077648720
81706,863172295
81769,1512810117
81832,1115784988
81895,1947209322
81958,829741137
82021,2066823359
82084,1566414121
82146,2060569522
82209,1503742471
82272,2082608355
82335,1840095402
82398,1824439040
82461,1113303403
82524,64265729
82587,664577066
82650,1278637702
82713,607008979
82775,500292101
82838,740840205
82901,370177546
82964,1132603563
83027,1874947797
83090,397166470
83153,1894322520
83216,867580593
83279,1864658633
83342,1559260488
83404,1246654442
83467,266817700
83530,1228552441
83593,855536660
83656,973612595
83719,201196466
83782,2088681786
83845,575918185
83908,27614595
83971,1370912429
84033,1803154410
84096,144958603
84159,1212091984
84222,88860200
84285,679562142
84348,270967420
84411,1921155395
84474,1818978147
84537,1851648114
84600,2090698823
84662,1375208364
84725,993392331
84788,300431640
84851,88667570
84914,349336823
84977,1556961801
85040,19459488
85103,1702192869
85166,372648162
85229,1560572690
85291,1958222583
85354,1733390844
85417,1435557784
85480,1208480616
85543,494724525
85606,738708826
85669,365784532
85732,245994815
85795,2127238000
85858,1111383766
85920,1828173558
85983,766423912
86046,1892777147
86109,1759569405
86172,1536812983
86235,2062963076
86298,11250010
86361,1588385280
86424,33312858
86487,448944294
86549,396440995
86612,1352060317
86675,226594220
86738,1413146121
86801,390994164
86864,1820499437
86927,1406249073
86990,1849037292
87053,382705367
87116,1804315845
87178,1822970015
87241,1685364599
87304,1453902950
87367,1865305603
87430,284636905
87493,397768912
87556,1799704475
87619,1546963917
87682,1669471997
87745,2044226672
87807,1101242912
87870,550763797
87933,1924520908
87996,562671694
88059,810664119
88122,1154987454
88185,588303727
88248,1821363576
88311,1780250985
88374,1696889752
88436,88354525
88499,45331991
88562,548424836
88625,150408956
88688,877780539
88751,1964811600
88814,1222245265
88877,658339944
88940,887633353
89003,1060697422
89065,587125236
89128,874703970
89191,256155059
89254,891835831
89317,1194340819
89380,888185672
89443,682547785
89506,165124558
89569,1017680192
89632,714811446
89694,1715345970
89757,1809289951
89820,1878406734
89883,809602296
89946,595264934
90009,1049551220
90072,42062412
90135,542612791
90198,2049000067
90261,148591598
90323,1876309072
90386,1187196176
90449,1894147848
90512,919137375
90575,1380820976
90638,1089896443
90701,853077489
90764,1497761852
90827,584041251
90890,364861512
90952,1457953854
91015,1464037774
91078,1561184976
91141,767446953
91204,989550908
91267,579563881
91330,801360878
91393,1247466177
91456,830372364
91519,171105859
91581,2058225882
91644,1196237796
91707,1217464905
91770,560901593
91833,917471852
91896,1599450945
91959,529488569
92022,53142522
92085,859657836
92148,2036471138
92210,595031250
92273,1918642169
92336,825601330
92399,1822601679
92462,1717183
92525,888195901
92588,1010400340
92651,1629829349
92714,1122821327
92777,1114603914
92839,74108949
92902,1420509860
92965,216518215
93028,1408924260
93091,378737966
93154,1224792097
93217,656959001
93280,439255882
93343,800588262
93406,1575780040
93468,309405472
93531,1546327215
93594,1402345354
93657,1298695303
93720,1435329999
93783,435955517
93846,219129900
93909,1594853597
93972,173903588
94035,945653381
94097,1258259908
94160,250516902
94223,1889309953
94286,1103317996
94349,641383080
94412,181123054
94475,813689966
94538,341879637
94601,1339894455
94664,90896377
94726,1633695687
94789,1097917997
94852,949477807
94915,2090414992
94978,31397045
95041,499632359
95104,414752376
95167,665172937
95230,1942528531
95293,1102497728
95355,652512300
95418,1075761228
95481,852965509
95544,28835567
95607,1750443511
95670,1633725483
95733,878468931
95796,299729185
95859,79593710
95922,196377346
95984,354966251
96047,241293833
96110,473242434
96173,234270160
96236,363798098
96299,794939303
96362,1720592170
96425,1894951076
96488,618144794
96551,2083008378
96613,1139343102
96676,285315560
96739,189717921
96802,831755280
96865,1417660080
96928,1128156379
96991,1748820783
97054,2025333175
97117,231068311
97179,251442143
97242,1453088218
97305,129395749
97368,1351635337
97431,804853636
97494,657098193
97557,1334961087
97620,307726443
97683,781631071
97746,1358858472
97808,1048549601
97871,1544315725
97934,759295243
97997,1769701166
98060,1130398726
98123,1591139382
98186,937864046
98249,2019499535
98312,561824851
98375,1891388685
98437,1708097240
98500,2024313728
98563,178849748
98626,876044174
98689,323090960
98752,1300678465
98815,639838441
98878,356626467
98941,1852343695
99004,2132320442
99066,518920941
99129,400206936
99192,2111171157
99255,549216238
99318,595187827
99381,1551911456
99444,379284994
99507,181552228
99570,344749934
99633,972676664
99695,836801056
99758,170806526
99821,274921538
99884,1172164765
99947,972012203
100010,86522301
100073,1788091756
100136,1722743619
100199,1536776517
100262,205019361
100324,60160797
100387,635686901
100450,931156802
100513,263674739
100576,1476540580
100639,335233572
100702,1154350368
100765,1554854601
100828,1465330657
100891,946867770
100953,691440226
101016,211854181
101079,1845718141
101142,1848432984
101205,1056192227
101268,422804185
101331,1343627979
101394,1881648697
101457,523058835
101520,344523034
101582,1963247878
101645,1389643311
101708,224227032
101771,110583466
101834,2068741322
101897,1015338176
101960,2026163320
102023,1131002101
102086,1103604171
102149,309844024
102211,414685054
102274,366359846
102337,628990948
102400,667007710
102463,991465489
102526,276762561
102589,909386955
102652,1290662599
102715,320195314
102778,277613140
102840,1466805104
102903,180799545
102966,721833073
103029,1417265582
103092,802375156
103155,736100538
103218,805251917
103281,550303993
103344,966197076
103407,1304612158
103469,1204675678
103532,483069343
103595,626819266
103658,1580979722
103721,1704571608
103784,1749909532
103847,1400065218
103910,1497570629
103973,871456702
104036,348457686
104098,488170465
104161,1987866436
104224,1511915483
104287,117500473
104350,1905269176
104413,486468479
104476,435745863
104539,163861477
104602,549063608
104665,2010300341
104727,521877135
104790,292003633
104853,1107581868
104916,121863007
104979,183970146
105042,833598008
105105,1271659439
105168,136834206
105231,1138940702
105294,1492587841
105356,1192760158
105419,743627384
105482,286544091
105545,1919877639
105608,153010804
105671,1825149850
105734,196499285
105797,2101872750
105860,351732839
105923,83240952
105985,1591094454
106048,1129381746
106111,2071194451
106174,970885274
106237,770256801
106300,1176467849
106363,256982036
106426,1514305879
106489,793488187
106552,1007112996
106614,73887808
106677,894742510
106740,1141160935
106803,157657340
106866,241296851
106929,326887138
106992,1606284204
107055,74452239
107118,1973026370
107181,1558653090
107243,1909338929
107306,635217163
107369,1182448276
107432,1424684008
107495,1233514392
107558,1177481128
107621,2050539369
107684,1853111996
107747,1974153338
107810,414773601
107872,1778915741
107935,1962853573
107998,767905837
108061,146445780
108124,39634795
108187,96760999
108250,1275467159
108313,114182973
108376,208558320
108439,554065960
108501,3422692
108564,232938096
108627,712513197
108690,987532089
108753,779532563
108816,805918974
108879,1654861767
108942,1854070241
109005,2082651290
109068,830627886
109130,1768745538
109193,945939192
109256,1971718852
109319,317256365
109382,1306621657
109445,161141678
109508,1113880155
109571,2001822223
109634,1545137805
109697,1919402630
109759,1569601557
109822,889534285
109885,1460044491
109948,1007192827
110011,468666332
110074,525845025
110137,468424764
110200,639657317
110263,1290002467
110326,1623695142
110388,351845289
110451,2103064227
110514,1424102923
110577,947997232
110640,543649635
110703,573433554
110766,1289896759
110829,619023213
110892,645914957
110955,640912773
111017,2022474328
111080,824229420
111143,1240758698
111206,228548818
111269,2109840161
111332,1199188946
111395,1459042913
111458,1360878964
111521,1469172689
111584,714373973
111646,1266192657
111709,1067487197
111772,1238386844
111835,1813872501
111898,1691758303
111961,1353835713
112024,215711530
112087,1456676200
112150,530688171
112213,765649148
112275,161191777
112338,1660620696
112401,1094898453
112464,207279054
112527,921676522
112590,635627191
112653,72026360
112716,757768226
112779,1486863536
112842,835222820
112904,2133543920
112967,954444757
113030,679287701
113093,780871712
113156,606064781
113219,1775188810
113282,1226453389
113345,2064451792
113408,856841838
113471,425383675
113533,760167542
113596,2100540086
113659,2032997510
113722,1194294384
113785,1520100001
113848,2001205799
113911,262745604
113974,590658316
114037,791987199
114100,1750284022
114162,1326559983
114225,1652114628
114288,623127454
114351,483390909
114414,1639122971
114477,1789368487
114540,1590111817
114603,2078067058
114666,1888207216
114729,1089213792
114791,181656272
114854,774415879
114917,1681981123
114980,2023348654
115043,234099813
115106,1976915974
115169,1838852103
115232,1203166625
115295,1257997941
115358,513585168
115420,498489016
115483,1261614705
115546,2091212425
115609,233066054
115672,747029201
115735,1336970280
115798,1757443687
115861,2005872627
115924,121546783
115987,603261553
116049,1785584600
116112,523245907
116175,1746067021
116238,693152925
116301,973942606
116364,1017186768
116427,727225227
116490,201370106
116553,1866297962
116615,977946875
116678,1142204208
116741,1159910145
116804,21655735
116867,200779772
116930,280665274
116993,1522461218
117056,1232002676
117119,1770596094
117182,1441397244
